subject,country,country_name,lottery,z1,z2,p1,ce
755,8,Costa Rica,29,-20.0,-5.0,0.125,-9.75
755,8,Costa Rica,30,-20.0,0.0,0.25,-3.75
755,8,Costa Rica,31,-20.0,0.0,0.375,-7.75
755,8,Costa Rica,32,-20.0,0.0,0.625,-13.75
755,8,Costa Rica,33,-20.0,0.0,0.75,-16.75
755,8,Costa Rica,34,-20.0,0.0,0.875,-19.75
755,8,Costa Rica,35,-20.0,-5.0,0.875,-13.75
755,8,Costa Rica,44,20.0,0.0,0.5,6.75
756,8,Costa Rica,1,5.0,0.0,0.5,2.75
756,8,Costa Rica,2,10.0,0.0,0.5,7.75
756,8,Costa Rica,3,20.0,0.0,0.5,11.75
756,8,Costa Rica,4,30.0,0.0,0.5,19.75
756,8,Costa Rica,5,30.0,10.0,0.5,27.75
756,8,Costa Rica,6,30.0,20.0,0.5,27.75
756,8,Costa Rica,7,20.0,0.0,0.125,10.75
756,8,Costa Rica,8,20.0,5.0,0.125,10.75
756,8,Costa Rica,9,20.0,0.0,0.25,9.75
756,8,Costa Rica,10,20.0,0.0,0.375,10.75
756,8,Costa Rica,11,20.0,0.0,0.625,17.75
756,8,Costa Rica,12,20.0,0.0,0.75,17.75
756,8,Costa Rica,13,20.0,0.0,0.875,19.75
756,8,Costa Rica,14,20.0,5.0,0.875,19.75
756,8,Costa Rica,23,-5.0,0.0,0.5,-4.75
756,8,Costa Rica,24,-10.0,0.0,0.5,-8.25
756,8,Costa Rica,25,-20.0,0.0,0.5,-13.25
756,8,Costa Rica,26,-20.0,-5.0,0.5,-14.25
756,8,Costa Rica,27,-20.0,-10.0,0.5,-16.75
756,8,Costa Rica,28,-20.0,0.0,0.125,-3.25
756,8,Costa Rica,29,-20.0,-5.0,0.125,-10.25
756,8,Costa Rica,30,-20.0,0.0,0.25,-5.25
756,8,Costa Rica,31,-20.0,0.0,0.375,-7.25
756,8,Costa Rica,32,-20.0,0.0,0.625,-13.25
756,8,Costa Rica,33,-20.0,0.0,0.75,-15.75
756,8,Costa Rica,34,-20.0,0.0,0.875,-16.25
756,8,Costa Rica,35,-20.0,-5.0,0.875,-15.75
756,8,Costa Rica,44,20.0,0.0,0.5,2.75
757,8,Costa Rica,1,5.0,0.0,0.5,2.25
757,8,Costa Rica,2,10.0,0.0,0.5,0.25
757,8,Costa Rica,3,20.0,0.0,0.5,11.75
757,8,Costa Rica,4,30.0,0.0,0.5,11.75
757,8,Costa Rica,5,30.0,10.0,0.5,10.75
757,8,Costa Rica,6,30.0,20.0,0.5,23.75
757,8,Costa Rica,7,20.0,0.0,0.125,9.75
757,8,Costa Rica,8,20.0,5.0,0.125,10.25
757,8,Costa Rica,9,20.0,0.0,0.25,8.25
757,8,Costa Rica,10,20.0,0.0,0.375,12.25
757,8,Costa Rica,11,20.0,0.0,0.625,13.75
757,8,Costa Rica,12,20.0,0.0,0.75,15.75
757,8,Costa Rica,13,20.0,0.0,0.875,18.75
757,8,Costa Rica,14,20.0,5.0,0.875,15.25
757,8,Costa Rica,23,-5.0,0.0,0.5,-2.75
757,8,Costa Rica,24,-10.0,0.0,0.5,-3.25
757,8,Costa Rica,25,-20.0,0.0,0.5,-19.75
757,8,Costa Rica,26,-20.0,-5.0,0.5,-8.25
757,8,Costa Rica,27,-20.0,-10.0,0.5,-12.25
757,8,Costa Rica,28,-20.0,0.0,0.125,-0.25
757,8,Costa Rica,29,-20.0,-5.0,0.125,-6.25
757,8,Costa Rica,30,-20.0,0.0,0.25,-2.75
757,8,Costa Rica,31,-20.0,0.0,0.375,-4.75
757,8,Costa Rica,32,-20.0,0.0,0.625,-5.25
757,8,Costa Rica,33,-20.0,0.0,0.75,-10.75
757,8,Costa Rica,34,-20.0,0.0,0.875,-10.25
757,8,Costa Rica,35,-20.0,-5.0,0.875,-12.25
757,8,Costa Rica,44,20.0,0.0,0.5,10.75
758,8,Costa Rica,1,5.0,0.0,0.5,3.75
758,8,Costa Rica,2,10.0,0.0,0.5,7.75
758,8,Costa Rica,3,20.0,0.0,0.5,0.25
758,8,Costa Rica,4,30.0,0.0,0.5,14.75
758,8,Costa Rica,5,30.0,10.0,0.5,19.25
758,8,Costa Rica,6,30.0,20.0,0.5,26.25
758,8,Costa Rica,7,20.0,0.0,0.125,11.75
758,8,Costa Rica,8,20.0,5.0,0.125,19.75
758,8,Costa Rica,9,20.0,0.0,0.25,19.75
758,8,Costa Rica,10,20.0,0.0,0.375,11.75
758,8,Costa Rica,11,20.0,0.0,0.625,19.75
758,8,Costa Rica,12,20.0,0.0,0.75,19.75
758,8,Costa Rica,13,20.0,0.0,0.875,10.25
758,8,Costa Rica,14,20.0,5.0,0.875,19.75
758,8,Costa Rica,23,-5.0,0.0,0.5,-4.75
758,8,Costa Rica,24,-10.0,0.0,0.5,-7.75
758,8,Costa Rica,25,-20.0,0.0,0.5,-17.25
758,8,Costa Rica,26,-20.0,-5.0,0.5,-17.75
758,8,Costa Rica,27,-20.0,-10.0,0.5,-19.75
758,8,Costa Rica,28,-20.0,0.0,0.125,-7.75
758,8,Costa Rica,29,-20.0,-5.0,0.125,-14.75
758,8,Costa Rica,30,-20.0,0.0,0.25,-13.25
758,8,Costa Rica,31,-20.0,0.0,0.375,-8.25
758,8,Costa Rica,32,-20.0,0.0,0.625,-11.25
758,8,Costa Rica,33,-20.0,0.0,0.75,-10.75
758,8,Costa Rica,34,-20.0,0.0,0.875,-19.75
758,8,Costa Rica,35,-20.0,-5.0,0.875,-13.75
758,8,Costa Rica,44,20.0,0.0,0.5,8.75
759,8,Costa Rica,1,5.0,0.0,0.5,1.75
759,8,Costa Rica,2,10.0,0.0,0.5,5.25
759,8,Costa Rica,3,20.0,0.0,0.5,8.25
759,8,Costa Rica,4,30.0,0.0,0.5,12.75
759,8,Costa Rica,5,30.0,10.0,0.5,15.75
759,8,Costa Rica,6,30.0,20.0,0.5,27.25
759,8,Costa Rica,7,20.0,0.0,0.125,3.75
759,8,Costa Rica,8,20.0,5.0,0.125,7.75
759,8,Costa Rica,9,20.0,0.0,0.25,2.75
759,8,Costa Rica,10,20.0,0.0,0.375,2.25
759,8,Costa Rica,11,20.0,0.0,0.625,7.75
759,8,Costa Rica,12,20.0,0.0,0.75,9.25
759,8,Costa Rica,13,20.0,0.0,0.875,10.75
759,8,Costa Rica,14,20.0,5.0,0.875,12.75
759,8,Costa Rica,23,-5.0,0.0,0.5,-2.25
759,8,Costa Rica,24,-10.0,0.0,0.5,-3.25
759,8,Costa Rica,25,-20.0,0.0,0.5,-7.25
759,8,Costa Rica,26,-20.0,-5.0,0.5,-12.75
759,8,Costa Rica,27,-20.0,-10.0,0.5,-15.25
759,8,Costa Rica,28,-20.0,0.0,0.125,-0.25
759,8,Costa Rica,29,-20.0,-5.0,0.125,-5.25
759,8,Costa Rica,30,-20.0,0.0,0.25,-6.25
759,8,Costa Rica,31,-20.0,0.0,0.375,-6.25
759,8,Costa Rica,32,-20.0,0.0,0.625,-8.25
759,8,Costa Rica,33,-20.0,0.0,0.75,-13.75
759,8,Costa Rica,34,-20.0,0.0,0.875,-12.25
759,8,Costa Rica,35,-20.0,-5.0,0.875,-15.75
759,8,Costa Rica,44,20.0,0.0,0.5,11.75
760,8,Costa Rica,1,5.0,0.0,0.5,2.25
760,8,Costa Rica,2,10.0,0.0,0.5,5.75
760,8,Costa Rica,3,20.0,0.0,0.5,9.75
760,8,Costa Rica,4,30.0,0.0,0.5,9.75
760,8,Costa Rica,5,30.0,10.0,0.5,19.75
760,8,Costa Rica,6,30.0,20.0,0.5,29.75
760,8,Costa Rica,7,20.0,0.0,0.125,3.75
760,8,Costa Rica,8,20.0,5.0,0.125,13.75
760,8,Costa Rica,9,20.0,0.0,0.25,13.75
760,8,Costa Rica,10,20.0,0.0,0.375,11.75
760,8,Costa Rica,11,20.0,0.0,0.625,15.75
760,8,Costa Rica,12,20.0,0.0,0.75,17.75
760,8,Costa Rica,13,20.0,0.0,0.875,19.75
760,8,Costa Rica,14,20.0,5.0,0.875,17.75
760,8,Costa Rica,23,-5.0,0.0,0.5,-3.25
760,8,Costa Rica,24,-10.0,0.0,0.5,-6.25
760,8,Costa Rica,25,-20.0,0.0,0.5,-10.25
760,8,Costa Rica,26,-20.0,-5.0,0.5,-11.75
760,8,Costa Rica,27,-20.0,-10.0,0.5,-10.25
760,8,Costa Rica,28,-20.0,0.0,0.125,-10.25
760,8,Costa Rica,29,-20.0,-5.0,0.125,-9.75
760,8,Costa Rica,30,-20.0,0.0,0.25,-4.25
760,8,Costa Rica,31,-20.0,0.0,0.375,-7.75
760,8,Costa Rica,32,-20.0,0.0,0.625,-11.75
760,8,Costa Rica,33,-20.0,0.0,0.75,-12.25
760,8,Costa Rica,34,-20.0,0.0,0.875,-15.75
760,8,Costa Rica,35,-20.0,-5.0,0.875,-13.75
760,8,Costa Rica,44,20.0,0.0,0.5,10.75
761,8,Costa Rica,1,5.0,0.0,0.5,2.75
761,8,Costa Rica,2,10.0,0.0,0.5,3.75
761,8,Costa Rica,3,20.0,0.0,0.5,8.25
761,8,Costa Rica,4,30.0,0.0,0.5,13.25
761,8,Costa Rica,5,30.0,10.0,0.5,16.25
761,8,Costa Rica,6,30.0,20.0,0.5,29.75
761,8,Costa Rica,7,20.0,0.0,0.125,1.75
761,8,Costa Rica,8,20.0,5.0,0.125,9.75
761,8,Costa Rica,9,20.0,0.0,0.25,2.25
761,8,Costa Rica,10,20.0,0.0,0.375,2.25
761,8,Costa Rica,11,20.0,0.0,0.625,3.25
761,8,Costa Rica,12,20.0,0.0,0.75,3.25
761,8,Costa Rica,13,20.0,0.0,0.875,0.25
761,8,Costa Rica,14,20.0,5.0,0.875,6.25
