subject,z1,z2,p1,ce
103016408,8.0,0.0,0.5,3.9
103016408,8.0,0.0,0.5,2.875
103016408,10.0,0.0,0.5,4.875
103016408,10.0,0.0,0.5,4.875
103016409,6.0,0.0,0.5,2.874999996
103016409,6.0,0.0,0.5,2.874999996
103016409,8.0,0.0,0.5,3.9
103016409,8.0,0.0,0.5,3.875
103016409,10.0,0.0,0.5,4.875
103016409,10.0,0.0,0.5,4.875
103016410,6.0,0.0,0.5,1.875
103016410,6.0,0.0,0.5,2.874999996
103016410,8.0,0.0,0.5,3.9
103016410,8.0,0.0,0.5,3.875
103016410,10.0,0.0,0.5,4.875
103016410,10.0,0.0,0.5,4.375
103016411,6.0,0.0,0.5,2.874999996
103016411,6.0,0.0,0.5,2.625
103016411,8.0,0.0,0.5,3.10000004
103016411,8.0,0.0,0.5,3.625
103016411,10.0,0.0,0.5,3.87500005
103016411,10.0,0.0,0.5,3.62499995
103016412,6.0,0.0,0.5,3.125000004
103016412,8.0,0.0,0.5,4.125
103016412,10.0,0.0,0.5,4.875
103016412,10.0,0.0,0.5,4.875
103016413,6.0,0.0,0.5,3.75
103016413,6.0,0.0,0.5,2.874999996
103016413,8.0,0.0,0.5,4.300000012
103016413,8.0,0.0,0.5,3.875
103016413,10.0,0.0,0.5,6.50000005
103016413,10.0,0.0,0.5,4.875
103016415,6.0,0.0,0.5,2.874999996
103016415,6.0,0.0,0.5,2.625
103016415,8.0,0.0,0.5,3.9
103016415,8.0,0.0,0.5,3.625
103016415,10.0,0.0,0.5,4.875
103016415,10.0,0.0,0.5,4.624999985
103016416,6.0,0.0,0.5,2.874999996
103016416,6.0,0.0,0.5,2.874999996
103016416,8.0,0.0,0.5,3.9
103016416,8.0,0.0,0.5,3.875
103016416,10.0,0.0,0.5,4.875
103016416,10.0,0.0,0.5,4.875
103016418,6.0,0.0,0.5,3.75
103016418,6.0,0.0,0.5,1.875
103016418,8.0,0.0,0.5,3.5
103016418,8.0,0.0,0.5,2.875
103016418,10.0,0.0,0.5,4.875
103016418,10.0,0.0,0.5,3.87500005
103016419,6.0,0.0,0.5,2.874999996
103016419,6.0,0.0,0.5,1.875
103016419,8.0,0.0,0.5,3.9
103016419,8.0,0.0,0.5,2.125
103016419,10.0,0.0,0.5,4.875
103016419,10.0,0.0,0.5,4.875
103016420,6.0,0.0,0.5,2.874999996
103016420,6.0,0.0,0.5,2.874999996
103016420,8.0,0.0,0.5,3.9
103016420,8.0,0.0,0.5,3.875
103016420,10.0,0.0,0.5,4.875
103016420,10.0,0.0,0.5,4.875
103016421,6.0,0.0,0.5,2.874999996
103016421,6.0,0.0,0.5,2.12500002
